User_ID,Subscription_Type,Join_Date,Churn_Flag,Age,Gender,Monthly_Viewing_Hours,Genres_Watched,Support_Tickets,Discount_Used,Payment_Method,Auto_Renew_Enabled,Last_Login_Date,Number_of_Devices
0237e782-0be7-41d4-adfb-a7de87a4760e,Free Trial,24/09/2023,0,22,M,37,9,1,No,PayPal,Yes,8/4/2025,2
483105d1-2ee8-42b6-a58b-c79f420fc6c2,Premium,22/04/2025,0,20,M,21.5,4,2,No,Credit Card,Yes,28/04/2025,2
c838a10b-1897-41f7-8b7b-b4a0d6eee525,Premium,21/04/2025,1,18,F,46.7,2,1,No,PayPal,No,13/04/2025,3
94c43b76-58b1-4af3-8839-de7e38df4c2d,Free Trial,19/09/2024,0,55,F,45.6,4,0,No,PayPal,No,23/04/2025,3
c2b96cb3-6bab-45b2-beac-8cb833fc77df,Basic,27/05/2024,1,32,M,40.7,6,2,Yes,PayPal,Yes,15/04/2025,2
e63c604f-e37e-442b-b53f-da90dff072a4,Free Trial,10/2/2024,1,51,M,45,2,1,No,PayPal,Yes,2/5/2025,3
daf5b29f-bc05-46aa-9ba7-60eb6ecd4032,Premium,29/08/2024,1,52,Other,33.6,1,1,Yes,Credit Card,No,30/04/2025,1
521887cb-baf2-4dd4-8d2d-fd17c5719f5e,Basic,9/12/2023,1,66,Other,15.7,7,2,No,Credit Card,No,27/04/2025,4
4b8bf0db-25d1-4253-aa6b-1474cc0f8f30,Premium,4/9/2023,0,42,F,29.3,7,2,No,Mobile Money,No,3/5/2025,3
16ff4920-5a35-4c2c-8663-2defcc0da651,Free Trial,12/11/2023,1,41,Other,42.4,6,1,No,Mobile Money,No,13/04/2025,3
1c00e57a-f95d-4045-86f3-0563fe894566,Free Trial,2/8/2024,0,29,Other,42.4,8,0,No,Mobile Money,No,6/4/2025,1
29ca28c3-5784-4099-8dfc-d8db236749e1,Premium,24/07/2023,1,35,Other,40.6,7,1,Yes,PayPal,No,20/04/2025,5
a3d83e14-b550-4efb-8c0f-fde6da97a5d2,Standard,25/10/2024,0,32,Other,48.2,5,2,Yes,PayPal,No,24/04/2025,2
58582658-c402-4a33-8569-1d467548f96a,Standard,16/09/2023,1,61,M,31.3,6,2,Yes,Credit Card,Yes,21/04/2025,1
d6bef3b5-8ac1-4535-aacb-120e5bdb0b24,Free Trial,21/11/2023,0,33,F,40.4,6,1,Yes,Mobile Money,Yes,21/04/2025,5
2d5ee53d-5631-449f-975e-ef9e0770bb1d,Free Trial,25/06/2024,0,44,Other,48.6,7,1,Yes,Credit Card,No,2/5/2025,1
360880fb-21eb-4a61-85b6-c4c982ebf2a4,Standard,29/11/2023,1,25,M,38.7,6,1,Yes,Mobile Money,Yes,17/04/2025,4
dde6c197-f854-481d-a05d-9a49de7c340c,Standard,23/01/2024,1,63,M,21.4,3,1,Yes,Mobile Money,No,14/04/2025,1
150e9a63-c536-4cbd-a503-cac3c1f0a97c,Premium,17/09/2024,1,42,M,25.6,3,0,No,Mobile Money,Yes,16/04/2025,1
883861ee-8893-4785-b94e-611c7cea4a72,Premium,25/10/2023,1,34,Other,52.5,1,1,Yes,PayPal,No,4/5/2025,4
e38f424f-7ea3-42f6-a3bf-e8b4cc9c4766,Standard,4/11/2024,0,46,Other,60.9,5,1,No,Mobile Money,Yes,7/4/2025,2
cd17252b-b715-48f5-b26c-a8c6a18e4100,Premium,23/11/2023,1,25,F,57.6,3,1,Yes,Mobile Money,No,17/04/2025,5
47141bee-12ae-4946-999c-f3109d0aacf6,Premium,16/08/2024,0,32,Other,43.5,9,0,No,PayPal,Yes,27/04/2025,3
9a66f816-e17b-4f48-980d-9fab34249dc1,Basic,9/2/2024,0,44,Other,22,8,1,Yes,Mobile Money,Yes,3/5/2025,2
ba6d2969-98f6-44cd-8bad-56570d2eeb50,Premium,22/10/2024,1,63,M,39.9,4,2,No,PayPal,No,29/04/2025,1
c7aca832-07ec-4877-9b63-f0a739c9637e,Free Trial,10/7/2024,0,67,F,63.4,2,0,Yes,PayPal,No,3/5/2025,3
def44e85-de72-4b8e-a72a-4bafe2d3c6ff,Premium,13/02/2025,0,69,Other,49.3,3,3,Yes,Credit Card,No,23/04/2025,4
db2b6e39-1fdc-4b92-b34e-0889e342b7d3,Premium,2/7/2024,0,24,Other,36.9,2,1,Yes,PayPal,Yes,5/5/2025,2
1d85006b-f0a2-4276-ab5b-6ccc0a614e41,Standard,4/6/2024,0,20,M,49.4,4,2,Yes,PayPal,Yes,25/04/2025,5
b907cb4a-f77b-4413-b84d-1c03fa49745d,Free Trial,26/12/2024,1,46,M,21,4,1,No,PayPal,Yes,18/04/2025,2
71840b86-23f0-444c-8b02-c9d33ee800cf,Premium,18/02/2025,1,61,Other,29.6,5,1,Yes,Mobile Money,Yes,10/4/2025,2
2676b6b3-b5c0-4c6f-a2e5-9fdfdae1119c,Premium,4/6/2024,1,41,F,23.7,8,1,Yes,Credit Card,No,17/04/2025,3
5d7072b1-6bb3-4e6a-a626-1c07836a2fd8,Basic,6/11/2023,1,20,F,47,6,2,No,Mobile Money,No,4/5/2025,4
335cd0b9-3059-4e99-b847-c35f100f6d00,Premium,30/01/2025,0,37,M,50.7,3,0,Yes,PayPal,Yes,20/04/2025,4
387fecd2-7415-4e1e-8f13-8bfa7c23a1a5,Premium,23/05/2023,0,63,M,37.7,5,1,No,PayPal,No,28/04/2025,2
b04ebb5c-9c5e-4bf6-84c1-a8fa3ef9488e,Basic,13/03/2025,1,32,Other,26.9,6,1,No,Credit Card,No,9/4/2025,4
fc59391f-07a8-4c58-8084-d32c35e5c0f2,Standard,2/6/2023,1,42,M,39.7,3,1,Yes,Credit Card,No,7/4/2025,3
fc035a14-84e1-4b6b-8534-9d49554bb898,Premium,17/09/2024,1,47,Other,32.7,8,0,Yes,PayPal,No,3/5/2025,3
a8338d56-2cca-4377-ae7b-2ef7011528c6,Basic,17/04/2024,0,31,F,28.1,8,0,No,PayPal,Yes,13/04/2025,5
5a897111-86ee-4dbd-9c3d-4e4ad2d3115a,Free Trial,12/12/2024,1,24,F,45.1,5,1,Yes,Mobile Money,No,1/5/2025,4
9c56e864-936a-479b-ba59-78c27ae95ac5,Standard,17/12/2023,1,34,Other,28.6,4,2,No,PayPal,No,1/5/2025,5
a84cc3d8-9835-4766-8747-e106806c4159,Free Trial,28/10/2023,1,61,M,16.5,2,1,Yes,Mobile Money,No,6/4/2025,1
a6b5e08f-1b37-4172-bfbb-e544e28e77fd,Free Trial,1/8/2024,0,37,F,19.8,6,1,Yes,Credit Card,Yes,4/5/2025,3
78a25530-896c-4405-aa0f-c3e96177d04e,Basic,9/4/2024,0,53,M,16,5,1,No,Mobile Money,No,22/04/2025,2
91cca5d1-d1b7-4e2d-9b9a-741c39fd389e,Premium,25/10/2024,0,26,F,43.7,6,1,Yes,PayPal,Yes,3/5/2025,3
8cb50f6a-c7ca-4eaf-8a17-e502e2e2c77b,Basic,20/10/2024,0,55,Other,42.3,7,1,Yes,Mobile Money,Yes,15/04/2025,1
3f2378ff-a30c-4b12-afb8-353429c27875,Basic,6/9/2023,0,65,Other,41.5,3,1,Yes,Mobile Money,No,21/04/2025,2
4bc60773-e96f-4422-86fb-8825acf2d3b4,Basic,11/3/2025,0,39,Other,48.8,9,2,No,Credit Card,No,6/4/2025,4
5255f6f1-68b3-4f73-b69a-3ca098ea0761,Basic,14/11/2023,0,19,F,57.9,2,2,Yes,Mobile Money,Yes,6/4/2025,4
b04dc9f0-b911-442e-b606-4d54ae62e871,Standard,10/4/2024,0,41,M,31.1,0,1,No,PayPal,Yes,5/5/2025,3
cdddd8d5-27f7-4a3c-83f9-6a916b6705f7,Premium,18/09/2024,1,25,M,46.1,6,1,Yes,Mobile Money,Yes,12/4/2025,2
3c727910-1e08-4ca1-bba6-4562ff0c2ccb,Free Trial,7/12/2023,1,28,M,16.3,4,1,No,Mobile Money,Yes,16/04/2025,2
1bb09460-c77b-4349-9432-f69c6dfedc1a,Free Trial,21/11/2024,0,30,F,60.7,6,0,Yes,Mobile Money,No,28/04/2025,5
cbd44b73-f1b7-4eb1-9f8f-352e99fa33b4,Premium,4/12/2024,0,34,F,21.3,4,1,Yes,PayPal,Yes,11/4/2025,1
f849fe58-c7e1-40e7-a4b4-4f71f1d4e75b,Free Trial,25/07/2024,1,25,F,29.3,5,0,No,Mobile Money,No,19/04/2025,4
390c4067-6784-4151-845b-33616c8216bb,Premium,17/01/2024,0,38,F,31,2,5,Yes,PayPal,No,15/04/2025,3
04f761ea-8e48-43dc-9405-c8cf4e29c089,Free Trial,17/08/2024,0,35,F,17.1,5,1,No,Mobile Money,Yes,20/04/2025,2
e9f42243-2262-4f53-8afb-9421b73838ad,Basic,17/05/2024,0,47,M,40.5,4,0,Yes,Credit Card,No,21/04/2025,4
e9f46912-dfde-4225-981d-ded007b65714,Free Trial,7/10/2023,1,35,F,43.2,3,1,No,Credit Card,Yes,13/04/2025,3
2b8d4933-ea69-4042-85b5-f2ab4b267900,Premium,27/08/2024,1,63,F,37.2,5,0,Yes,Credit Card,Yes,9/4/2025,4
2f97dfb7-830a-4fe5-acd9-adde85379507,Premium,17/08/2023,1,64,M,16.9,3,2,No,PayPal,Yes,30/04/2025,3
f0e58844-1a73-4725-a13f-16a30855c228,Premium,20/11/2024,1,48,F,69.8,3,2,Yes,PayPal,No,10/4/2025,4
cd7a8319-4d3f-4b09-adb8-bb88e1865c9c,Premium,29/07/2023,1,55,M,48.2,4,2,No,PayPal,No,8/4/2025,5
8c04fec3-197f-4981-9b1a-93b4f118ad9f,Premium,10/2/2024,0,49,M,79.5,8,2,No,Mobile Money,Yes,30/04/2025,1
a2829e32-ad63-4ba6-875b-1243004c66ee,Standard,27/03/2024,1,28,Other,27.9,5,2,Yes,PayPal,No,20/04/2025,4
88440dde-88b8-4ddd-94a8-d94d2620d4d0,Standard,30/10/2024,0,62,Other,54.4,4,0,No,PayPal,No,13/04/2025,1
d8c09d15-45c9-4195-a242-90c857188005,Free Trial,1/4/2025,0,42,Other,51.7,4,4,No,PayPal,No,24/04/2025,4
11884bfe-9ca3-428e-9d11-c54b4addfe95,Premium,27/06/2023,1,50,Other,35.6,4,1,Yes,PayPal,No,22/04/2025,2
ec17673d-f624-48e2-affd-c88822579a69,Free Trial,5/5/2025,1,55,F,61.2,4,0,Yes,Credit Card,No,27/04/2025,5
7943aa8a-fa24-41de-b080-1581bfe778cc,Premium,3/6/2024,0,58,Other,33.9,7,2,Yes,Mobile Money,Yes,25/04/2025,5
0b4e2cdc-c633-4833-971d-eb49e0f1a79a,Premium,25/10/2023,0,25,M,34.6,8,1,Yes,Credit Card,No,17/04/2025,1
0448f639-475b-4e14-812b-c1d4326bf637,Standard,5/12/2024,0,28,F,0,7,0,Yes,Mobile Money,No,26/04/2025,2
ea38ae06-7962-40bd-8d7e-64de6f5f4dac,Standard,16/06/2024,1,39,Other,46.1,3,0,Yes,Mobile Money,Yes,30/04/2025,3
6af7b37a-2241-411e-8c51-aa9b46c89c85,Basic,14/04/2024,1,68,M,20.1,6,0,No,Credit Card,No,16/04/2025,5
d4a95b56-aa46-4807-9aff-2751c4e41902,Standard,15/06/2024,1,41,F,31.7,6,0,No,PayPal,No,1/5/2025,2
976daa62-add2-4c8f-9a47-30bea60c7430,Basic,13/05/2024,1,58,F,24.6,4,1,No,Credit Card,No,12/4/2025,2
473f1f3b-5d14-48ed-b639-338b193c7a5c,Basic,24/11/2024,1,34,Other,34.5,6,0,Yes,Mobile Money,Yes,12/4/2025,1
761edbe5-fa6f-4e03-b1c3-ef7cef2a3f13,Basic,16/08/2024,0,29,F,46.7,9,1,Yes,Mobile Money,No,9/4/2025,2
cc21faa0-79b3-489e-86b9-2ef9c7479f1a,Basic,25/03/2024,1,63,M,40.2,6,0,No,PayPal,No,28/04/2025,2
010d784a-ae40-4e35-8119-16e38002ef4b,Basic,19/05/2024,0,49,F,50.6,4,2,No,Credit Card,Yes,18/04/2025,3
9a9c7eae-27ea-43dd-9da9-c1529b76ddb6,Free Trial,20/02/2024,0,32,M,59,6,0,Yes,Mobile Money,Yes,4/5/2025,1
7f2b13a1-d2c7-45df-90cc-5b93be9a60cf,Standard,7/2/2024,0,33,F,34.5,7,3,No,Credit Card,No,9/4/2025,1
84b9fd6e-4eb7-4803-82cb-f0ccc76866b7,Basic,24/11/2024,1,39,Other,32.8,4,1,Yes,PayPal,Yes,17/04/2025,2
6ae5812e-e607-4aa9-9959-baa91ba98dfa,Premium,20/09/2024,1,45,M,54.4,3,0,Yes,PayPal,Yes,18/04/2025,3
c4005205-9401-4551-8f33-5eb34976192b,Standard,18/07/2024,1,37,F,55.6,4,1,No,Mobile Money,Yes,19/04/2025,4
a655b574-eaa8-49f6-92c7-b36fdecd9c3a,Standard,19/02/2025,0,50,F,51.1,5,0,Yes,PayPal,No,6/4/2025,5
d0e69661-e649-4385-bfd1-2d0f2ab5ef68,Basic,22/04/2024,0,27,F,25.7,3,2,Yes,Mobile Money,No,16/04/2025,1
edd0207e-400c-4540-9615-517f78189a45,Free Trial,11/10/2024,0,57,M,46.3,5,1,Yes,Mobile Money,Yes,20/04/2025,3
46e57ceb-22f2-47ab-8643-0166cc9556ac,Basic,18/03/2025,0,49,M,41.6,3,1,Yes,PayPal,Yes,1/5/2025,3
dda6fe68-9127-44a5-bd77-8be664efc483,Free Trial,6/2/2025,0,67,M,55.8,5,0,No,PayPal,Yes,28/04/2025,2
143ff7b9-a5d3-43ca-a511-70cf287c8a3e,Premium,17/07/2024,0,50,Other,31.4,5,1,Yes,Credit Card,Yes,5/5/2025,5
18fe8686-fe05-4419-b1b4-51c1f8a2f4b5,Standard,17/09/2024,1,19,Other,15,5,1,Yes,Credit Card,No,24/04/2025,1
8a2f12d0-4d96-415b-8e9d-7a9254cb6799,Premium,5/11/2023,1,50,M,50.4,6,0,No,Mobile Money,Yes,14/04/2025,4
56659b5e-5ac3-448f-ad50-b43b05bcf6dc,Free Trial,10/1/2025,1,50,F,1.6,6,1,Yes,Credit Card,No,3/5/2025,2
45bbcaf9-1603-41bd-995e-5bd5028e61fc,Free Trial,1/10/2024,1,58,Other,29,6,0,Yes,Mobile Money,Yes,19/04/2025,1
ca73f464-2a93-4b7e-896d-b569b4573df2,Premium,3/12/2024,0,30,M,24.7,5,4,No,PayPal,No,23/04/2025,1
cd9fcf80-a2da-4bee-ae5a-2a7d4f2bf4b0,Free Trial,26/09/2024,0,47,F,24.6,7,1,No,PayPal,No,22/04/2025,3
f2559cb0-4a38-438f-afab-347728ecfe91,Premium,3/7/2023,1,50,Other,28.8,3,1,Yes,Credit Card,Yes,18/04/2025,5
b918054a-7d5e-4602-a9b1-f73bd5eea53d,Standard,21/08/2024,0,30,F,58.3,5,6,Yes,Mobile Money,No,6/4/2025,4
4ab91351-cdbe-432a-9438-36353d4365e9,Premium,8/12/2023,1,69,F,52.3,7,0,No,Mobile Money,No,9/4/2025,5
45505329-e5da-4a3a-a431-525e4bd606b0,Standard,21/03/2024,1,43,F,36.2,2,1,Yes,Credit Card,No,6/4/2025,3
02086490-dc39-499c-946e-c5b443c35bdd,Premium,2/8/2023,1,39,F,57,8,1,Yes,Mobile Money,Yes,5/5/2025,4
37e96db2-0918-450b-b700-0899436ff4fd,Free Trial,8/7/2024,0,56,Other,24.1,4,3,Yes,Mobile Money,No,30/04/2025,4
da80f394-4e1f-4f9e-9e69-97f10a25967d,Premium,10/1/2025,1,19,Other,22,2,1,No,PayPal,No,27/04/2025,2
58c924a1-9114-486d-94b0-7d5306e2042c,Free Trial,10/11/2024,1,55,Other,53,5,0,Yes,Mobile Money,Yes,3/5/2025,4
b65703df-e03e-4133-b69a-e3fccf50b8de,Premium,10/11/2024,1,56,M,48.7,5,2,No,Mobile Money,Yes,17/04/2025,1
f79dcf98-80e1-4791-8ee3-788bac3e893e,Premium,13/07/2023,0,43,Other,33.1,4,2,No,Mobile Money,No,5/5/2025,5
c7db8e3c-0218-4f6b-a4fb-2753fcfa78eb,Basic,1/7/2024,0,63,F,23,6,1,No,Credit Card,No,17/04/2025,5
ac80ac86-80e3-416b-85f4-952c741443f0,Free Trial,24/10/2023,1,67,Other,61.9,8,0,No,Credit Card,Yes,1/5/2025,2
2407f40b-1d48-480c-b2c5-5531bbd6d11d,Basic,31/05/2024,0,32,F,14.2,4,0,Yes,Credit Card,Yes,5/5/2025,4
98131fd3-d026-41ef-b079-db6683c9bd96,Free Trial,9/11/2024,0,51,M,31,3,1,No,Mobile Money,No,26/04/2025,3
98db25e4-86ae-488c-9270-603655d7e3f3,Basic,13/03/2024,0,59,F,43.4,6,0,Yes,Mobile Money,No,30/04/2025,1
2deb1949-aa9a-4b49-a11d-fc7c6011b221,Standard,6/8/2024,0,61,F,67,4,2,No,Credit Card,Yes,27/04/2025,2
23888497-3da7-4c9e-9c88-00e02fcfb41d,Premium,4/4/2024,0,66,F,45.7,2,0,No,Credit Card,Yes,24/04/2025,4
511ed973-834c-4303-92a5-56939afda515,Free Trial,15/07/2023,0,57,M,47.2,3,1,Yes,Mobile Money,No,25/04/2025,3
944607ea-ac48-4b3e-bfe6-34663cde84c8,Free Trial,14/08/2024,0,28,Other,31.5,1,2,No,Mobile Money,No,16/04/2025,4
079b43c0-a9c3-4145-90bb-63f97e0639d4,Premium,28/05/2024,0,20,Other,48.5,9,0,No,PayPal,Yes,18/04/2025,2
08b1de6f-a80e-4be7-bad5-3943fd53fe18,Free Trial,23/02/2024,0,23,M,41.6,5,0,Yes,Credit Card,No,23/04/2025,3
240f50a6-d5fa-4014-887d-d01ae24bc872,Free Trial,13/04/2024,0,26,F,16.2,3,0,No,Mobile Money,No,2/5/2025,3
0ed2775b-8002-4fae-9e12-5bbadc9a03bd,Basic,24/09/2024,1,23,Other,51.9,4,0,No,Credit Card,No,27/04/2025,3
ac2bed4d-9558-42f4-9a97-83d7a0c6d8aa,Free Trial,17/03/2025,1,26,M,54.6,3,1,No,Credit Card,No,3/5/2025,3
83e74f0d-53c9-4017-acba-8d93128d0fc0,Standard,9/8/2023,0,56,Other,52.1,4,1,Yes,Credit Card,Yes,20/04/2025,4
335cbbdf-354b-4ccf-9479-a5868086aa0c,Standard,15/12/2023,1,48,M,40.5,6,0,No,PayPal,Yes,8/4/2025,3
aa366e35-8732-41b9-8965-69afe108b953,Premium,25/01/2024,1,49,F,25.7,4,0,Yes,Mobile Money,No,29/04/2025,4
bc6be4fa-db8e-4274-b2c7-ab0ec61b17e6,Free Trial,9/11/2024,0,58,Other,5.4,2,0,Yes,Mobile Money,No,7/4/2025,3
006004a9-be86-4425-81c0-0aeffb2d3dc0,Premium,25/03/2025,0,67,M,42.4,6,0,Yes,Credit Card,No,1/5/2025,3
df58447e-337b-49bc-a6c4-70e2460193ee,Standard,22/02/2025,0,29,Other,56.2,3,1,No,Mobile Money,No,19/04/2025,2
2c61c69c-fe51-4ab5-bd4d-915a12a9fc0a,Free Trial,19/02/2024,1,25,Other,54.9,6,1,No,PayPal,Yes,21/04/2025,4
28c57565-a1da-4ca1-9a74-4841805ed227,Free Trial,23/03/2024,1,25,Other,52.2,2,1,No,Credit Card,No,16/04/2025,4
6391f070-c205-4699-8630-c905e55e4b9c,Premium,19/04/2024,0,67,Other,38.9,8,1,No,PayPal,No,4/5/2025,5
62fa18cd-cdac-42fd-b354-bbde9b9fecdc,Standard,14/11/2023,0,45,M,56.3,3,0,Yes,PayPal,Yes,3/5/2025,2
5c93fe2e-0125-44ff-b3ac-d1ed59aad18e,Free Trial,28/07/2024,0,37,F,53.9,6,1,Yes,Mobile Money,Yes,23/04/2025,4
3eafbad8-68fd-4493-8ead-f6219968c616,Premium,18/01/2024,1,64,M,33.7,4,1,No,Mobile Money,No,15/04/2025,2
e18315d7-ffb6-48f5-831a-605bfac8f17b,Standard,18/12/2023,1,24,M,50.1,5,1,No,PayPal,Yes,19/04/2025,2
d29be644-88d3-49c4-939c-b784b34e5549,Premium,3/8/2024,1,28,M,32,6,2,Yes,Mobile Money,Yes,9/4/2025,2
276f9c5f-3502-4be4-b78a-2ee3942b100f,Basic,20/08/2024,1,37,F,48.1,1,1,No,PayPal,No,2/5/2025,1
197d95f7-d0ac-493d-8f9b-22ecbb016f11,Free Trial,9/9/2023,0,33,Other,20.5,5,2,No,PayPal,No,19/04/2025,4
a525f85e-710d-4985-850e-38b5e3e26115,Basic,29/05/2024,0,21,Other,21.7,7,2,No,Credit Card,Yes,23/04/2025,2
4dbf05b2-a64e-4a98-ab19-b1ccf5080cbe,Standard,29/10/2024,0,23,Other,55.9,6,1,No,PayPal,No,20/04/2025,1
2f72f9f9-14c1-47e3-800e-f66181f6e5e4,Basic,25/09/2023,0,39,F,54.1,6,3,No,PayPal,Yes,19/04/2025,1
ab130aa9-dfb3-4671-91f4-d6bb61404fa0,Basic,18/11/2023,1,43,Other,49.5,7,1,No,Mobile Money,Yes,6/4/2025,3
7a93cc22-9d9c-4aa5-b1d1-845fcb5ffdef,Standard,21/12/2024,1,20,F,41.3,4,0,Yes,Credit Card,Yes,21/04/2025,3
961737f8-bd18-4485-bdb2-188f14acc0eb,Premium,25/10/2023,0,58,Other,4.1,3,0,Yes,Mobile Money,No,27/04/2025,4
d1ac58cd-e684-44ea-a148-89a1a60407dd,Basic,13/02/2025,0,59,Other,38.9,8,1,Yes,Credit Card,No,30/04/2025,3
5690e0e3-20ad-423f-b5ea-e5ffdc6dd907,Premium,31/01/2025,1,31,M,46.8,4,0,Yes,Mobile Money,Yes,9/4/2025,4
6fb5a150-00bb-4665-a918-db889efb7943,Basic,10/9/2023,0,28,F,32,5,2,No,PayPal,Yes,8/4/2025,1
53272bf4-b6f5-4ca1-801d-1c5fee2fd245,Premium,7/9/2023,1,35,M,29.3,5,2,No,Credit Card,No,22/04/2025,1
0ea164e1-575b-4884-b784-1fa3c512c786,Standard,24/03/2024,0,29,M,61.7,3,1,Yes,Credit Card,Yes,18/04/2025,4
2e7cd28b-776c-4c1b-9f26-119faf85b86c,Basic,2/2/2025,0,40,M,39.1,9,0,Yes,Credit Card,Yes,26/04/2025,3
c06a6c36-4320-4b4c-8e2b-2009e05f483b,Standard,7/1/2025,0,29,F,46.8,8,1,Yes,Credit Card,No,29/04/2025,3
e7132047-41a7-403e-a257-e7d26c43e790,Basic,5/7/2023,0,30,F,51.6,6,1,Yes,Mobile Money,No,24/04/2025,4
9e5cad15-7537-45b9-8870-d00ed6e18505,Standard,23/04/2025,0,42,Other,25,3,2,Yes,Mobile Money,No,4/5/2025,5
148700a5-39a7-42cd-ab7e-6d1044bf3959,Standard,28/05/2023,0,62,M,42.9,5,1,No,Credit Card,No,20/04/2025,3
8772663d-eb56-43d7-bc73-5d7b54c291e1,Basic,20/02/2024,0,68,Other,59.8,5,1,No,Credit Card,Yes,5/5/2025,2
82feb8a3-bb69-4eaa-ace1-382f82ce49de,Basic,7/10/2024,1,36,M,67.3,5,1,Yes,Credit Card,No,26/04/2025,3
d7e82d70-1de2-4a61-9cab-d4e03271e0bd,Basic,22/06/2023,1,63,F,40.6,3,0,Yes,Mobile Money,No,8/4/2025,5
49ee0817-89d4-4484-bedc-e72435c03552,Free Trial,26/10/2023,1,53,F,36.4,7,0,No,Credit Card,Yes,26/04/2025,1
ba71287e-586d-4ac8-9cbd-61e50af47698,Premium,25/09/2024,1,62,F,44,3,2,No,Credit Card,Yes,25/04/2025,1
21439cb2-38b2-47b5-8d29-eff8d8a9ed73,Free Trial,4/1/2024,1,25,M,43.7,0,2,No,Credit Card,Yes,26/04/2025,1
f9c9df16-dd47-4cb3-9ba8-8f411cbd2507,Free Trial,11/2/2025,0,46,F,60.8,6,1,Yes,Mobile Money,No,6/4/2025,3
b8918855-2dd3-450e-affb-090216d465de,Standard,29/09/2023,0,49,M,25.1,6,0,No,PayPal,Yes,8/4/2025,1
4c0c7589-c7fd-4f8c-809b-223d0ef2edec,Basic,26/07/2024,1,68,Other,35.8,4,4,Yes,PayPal,No,13/04/2025,5
57ec604b-32da-4d24-b7e9-0d9a6291657f,Premium,28/08/2024,0,61,M,23.2,5,1,Yes,Mobile Money,Yes,5/5/2025,5
920b918e-4d3f-4c9f-8a97-31f147dd6da3,Standard,24/08/2024,1,35,Other,24.8,9,2,No,PayPal,No,19/04/2025,3
b976ee81-4325-4716-9d3c-31b8c9a26fbb,Free Trial,29/12/2024,1,23,M,45.6,5,1,No,Credit Card,Yes,22/04/2025,2
81b153e6-f200-48a9-955c-dc5de585d382,Basic,2/4/2024,0,35,Other,52.1,4,0,No,Credit Card,No,14/04/2025,3
4879b6af-3b73-4e6b-abb8-3e394cc62857,Standard,26/02/2025,0,36,F,30.3,3,2,Yes,Mobile Money,No,15/04/2025,1
29fe9dcb-bccd-4eb5-9bc0-3daaf2131a67,Basic,18/05/2023,0,39,Other,51.6,6,2,No,Mobile Money,Yes,6/4/2025,3
6b1e1bb7-834f-40f0-85d0-f50d28734dcd,Standard,14/09/2023,1,54,F,56.7,2,0,No,PayPal,Yes,8/4/2025,5
5743851e-2e19-455b-a745-8967b1ae735e,Basic,29/01/2024,0,49,F,69,6,2,Yes,PayPal,No,9/4/2025,3
5e47d91b-9c2b-4cf2-b249-38ae11cd6fa6,Free Trial,11/5/2023,1,58,Other,41,6,1,No,Credit Card,Yes,3/5/2025,3
40c9a20b-024b-4213-a08f-8af38e3fe998,Premium,30/06/2024,1,20,M,30.4,6,1,No,Mobile Money,No,24/04/2025,2
0ecbb5a7-a174-405a-a541-ecb1682bff0e,Free Trial,30/03/2025,1,45,M,25,5,0,Yes,PayPal,No,21/04/2025,5
aa81e76c-b9a9-4ebb-a94e-ef2b4e6f75aa,Premium,4/4/2025,0,27,M,23.5,3,2,Yes,PayPal,No,18/04/2025,4
4b394dc3-9a03-481a-a23b-03922a84a456,Basic,3/2/2024,0,68,M,58.7,4,0,Yes,Credit Card,Yes,5/5/2025,4
9143cfe2-b6ac-48b7-af3b-1434238e51c8,Standard,9/11/2023,1,52,M,17.3,4,3,Yes,Credit Card,No,21/04/2025,5
00c3bcda-b4b6-4d94-b513-ac8c8fb66677,Free Trial,21/07/2023,0,46,F,58.3,5,2,Yes,Credit Card,No,20/04/2025,4
2f97285c-0269-446a-a3fe-91c5719cd67b,Premium,15/05/2023,0,32,M,27,4,0,No,Credit Card,No,14/04/2025,1
7e133884-273f-4bee-879a-17fc41866cee,Free Trial,30/08/2023,0,50,F,29.7,4,1,No,PayPal,No,28/04/2025,4
7e71ce40-2dbc-42e0-83ac-2234e7650d95,Premium,27/11/2024,1,24,F,37.7,5,2,Yes,Mobile Money,Yes,30/04/2025,1
f0e4eddf-9874-4ddc-8cf5-4630f2093563,Free Trial,13/03/2024,1,29,F,29.4,5,0,No,Mobile Money,Yes,15/04/2025,5
f6392429-da2c-408e-8ff4-9fe5169b7ce6,Premium,10/3/2024,0,66,Other,54,5,0,No,Credit Card,No,8/4/2025,4
7ccd6f55-840c-452e-9a41-9f9d9243db34,Premium,17/01/2025,1,47,Other,67.2,7,0,Yes,Credit Card,Yes,16/04/2025,4
49a758e5-41ac-4633-8e01-6cd99930acfb,Basic,26/12/2024,0,38,F,30.1,3,3,Yes,PayPal,Yes,17/04/2025,1
a3016e57-c6eb-4f3b-a648-4b55b5a3f9a5,Premium,21/08/2024,0,48,Other,33.5,2,2,Yes,Credit Card,No,19/04/2025,1
bbaaf392-f631-45d4-b0e4-4d48a7c12f6d,Basic,19/02/2024,0,41,M,37.6,4,1,No,Mobile Money,Yes,12/4/2025,3
f279f97e-2632-432b-bc44-6618f85fd7d7,Premium,21/01/2025,0,37,M,48.1,4,1,Yes,Credit Card,Yes,6/4/2025,2
afd5ab10-0c2a-456e-b809-dadb0bd8ea87,Standard,21/10/2023,1,54,F,37.7,6,1,No,Mobile Money,Yes,2/5/2025,4
